id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2526609341,1,34,16,0,0,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-04-01T15:05:33.518Z,2023-04-02T13:04:56Z,4152925269,130,8,4153537165,197,8173,4152925275,194,auqy1bigw2a1owxg441wojzyt,4152925263,30,"6qlfe04qjldj3rkeeme6gdi39, e2z19y8is5m24brpa3gzn02qx, 9qm1adecprlczxw7ldbpvoi51, 7xs1rx9jos4ls85u362y9hqeh, 5ujoracvgg00kzd0a8rh8oa1h, 6z1isgjrlx4gbcjp5ekawdi39, 8hl43dvm1d57g011yacyoooa1, auqy1bigw2a1owxg441wojzyt, 12c7rhdjh6rja1d2j45n3exyi, dd711ekg0nlaosmsy2lz13syy, f03fccqnepjczr841h0zqdeui, 2j8y06wuinnx87eetadj55zo5, 5zpg8fnqc4luuhlonsn5nbw4q, 2aemkadh3bhtgm5db8r89pvit, bxcrdkrcljgx6l4o0uy4rom3t, 9kywhmzih4xhuz5d1rrxjcpd6, 96xomdtz505yoaz35i5bb8f84, 1ezai0a0n3xem17lwhtxwaml1",4152925271,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4152925265,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4152925267,59,"1, 22, 32, 8, 33, 2, 4, 7, 14, 39, 79, 5, 17, 20, 23, 24, 45, 55",4152925279,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614799,1,34,16,0,0,920raeoumft3q2wmvc296uceo,1,0,0,2023-04-01T15:08:07.945Z,2023-04-01T18:15:28Z,4154092447,197,11586,4152952591,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4152952593,59,"16, 38, 7, 3, 66, 21, 6, 26, 9, 99, 18, 1, 2, 10, 12, 15, 17, 27",4152952605,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4152952599,194,8zz5lnxo7twq8ntb7e0qfvbv9,4152952597,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4152952589,30,"btyk45f7gmz3ck2dafpp22yg9, 39bcswfqnpa07b4afevezejo4, 87d73x3gkomc4soukr5uweqc5, 3bhmh2ks5ma4rqda9zff6w251, 164kbzdgdvclxn5zikw5hug6i, ae26s08xs4l50sfm0r6jbsley, 5ecklu1u6t21rhh8fh4zoq2cq, 8zz5lnxo7twq8ntb7e0qfvbv9, dqazrm2wmu9zqpvp8xbeeb7jd, 72xzl0yjdetvqp2n1pmzyqvze, 14xb29tv90y8uataijmh03rah, aspoedbe2vkfbqaz67fc2ftg5, 7hi9yit8aifyojt7i0kg69as5, bz77hr28a1yskifpuvzu8smsq, 4pbx40gvdmacim2n0k2qt41cl, 5qaa5hrosx323tjkrvajpg5qs, b6iptgqyakgohlyuyk3d807ah, ey3duwwqsme91b19fnw68v84",4152952595,130,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726227,2,32,1,0,0,920raeoumft3q2wmvc296uceo,1,0,0,2023-04-01T16:15:42.735Z,2023-04-01T16:15:42Z,4153551977,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726233,2,32,1,0,0,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-04-01T16:15:42.735Z,2023-04-02T03:16:38Z,4153552015,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726239,3,1,1,0,0,2nhn3ikl1ciq34w3hcp883d6p,1,50,49.9,2023-04-01T16:15:42.823Z,2023-04-02T10:40:44Z,4156116193,178,,4153552045,140,33.9,4153552051,213,3.1,4153552047,141,49.9,4153552053,279,S,4153552049,212,16.9,4153552043,56,Back,,,,12c7rhdjh6rja1d2j45n3exyi,K. Vaesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726315,4,1,1,0,3,2nhn3ikl1ciq34w3hcp883d6p,1,41,50.2,2023-04-01T16:15:45.799Z,2023-04-02T12:06:23Z,4153552369,140,32.5,4153552375,213,2.0,4153552373,212,21.7,4153552371,141,79.3,4156116261,178,,4153552367,56,Back,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726349,5,1,1,0,5,2nhn3ikl1ciq34w3hcp883d6p,1,37,78.2,2023-04-01T16:15:47.757Z,2023-04-02T12:06:22Z,4153552515,213,1.2,4156116317,178,,4153552509,140,41.5,4153552507,56,Back,4153552513,212,12.2,4153552511,141,94.7,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726385,6,1,1,0,7,2nhn3ikl1ciq34w3hcp883d6p,1,43.3,99.9,2023-04-01T16:15:50.220Z,2023-04-02T12:06:21Z,4156116371,178,,4153552735,140,23.1,4153552737,141,70.6,4153552741,213,3.9,4153552739,212,29.1,4153552733,56,Back,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726405,7,1,1,0,10,2nhn3ikl1ciq34w3hcp883d6p,1,27,58.5,2023-04-01T16:15:53.047Z,2023-04-02T12:06:21Z,4153552873,140,24.3,4153552871,56,Back,4153552879,213,4.5,4153552877,212,15.0,4153552875,141,36.9,4156116407,178,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726451,8,1,1,0,12,2nhn3ikl1ciq34w3hcp883d6p,1,32.9,27.1,2023-04-01T16:15:55.257Z,2023-04-02T12:06:20Z,4156116487,178,,4153553079,141,11.9,4153553075,56,Back,4153553083,213,4.6,4153553077,140,31.8,4153553081,212,10.4,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726521,9,1,1,0,14,2nhn3ikl1ciq34w3hcp883d6p,1,39.5,5.8,2023-04-01T16:15:57.709Z,2023-04-02T12:06:19Z,4153553451,56,Right,4153553453,140,52.0,4156116549,178,,4153553459,213,0.2,4153553457,212,13.4,4153553455,141,9.5,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726527,10,50,1,0,16,2nhn3ikl1ciq34w3hcp883d6p,1,49.4,0.9,2023-04-01T16:15:59.705Z,2023-04-02T12:06:18Z,4153553481,286,,4153554353,233,3,4153553479,56,Back,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726611,3,7,1,0,18,920raeoumft3q2wmvc296uceo,1,50.6,99.1,2023-04-01T16:16:01.649Z,2023-04-02T12:06:18Z,4153554321,233,10,4156116855,178,,4153553915,285,,4153553913,56,Left,4153553911,167,,4155047421,385,,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726619,4,5,1,0,19,920raeoumft3q2wmvc296uceo,0,55.6,101.8,2023-04-01T16:16:02.286Z,2023-04-02T04:44:52Z,4153553939,56,Left,4153553941,347,,4153554367,233,11,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726681,11,5,1,0,19,2nhn3ikl1ciq34w3hcp883d6p,1,44.4,-1.8,2023-04-01T16:16:02.286Z,2023-04-02T04:44:51Z,4153554359,233,4,4153554303,56,Back,4153554305,347,,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726709,12,1,1,0,31,2nhn3ikl1ciq34w3hcp883d6p,1,49.6,0,2023-04-01T16:16:14.349Z,2023-04-02T12:06:17Z,4153554453,141,8.9,4153554451,140,67.8,4153554447,107,,4153554457,213,0.4,4153554449,56,Right,4153554455,212,20.5,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726745,15,44,1,0,32,2nhn3ikl1ciq34w3hcp883d6p,1,63.9,5,2023-04-01T16:16:15.625Z,2023-04-02T12:06:17Z,4153554689,56,Right,4153554691,286,,4153554693,233,5,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726725,5,44,1,0,32,920raeoumft3q2wmvc296uceo,0,36.1,95,2023-04-01T16:16:15.626Z,2023-04-02T12:06:17Z,4153554707,233,15,4153554577,56,Back,4153554581,285,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726717,13,1,1,0,32,2nhn3ikl1ciq34w3hcp883d6p,0,63.5,3.3,2023-04-01T16:16:15.679Z,2023-04-02T12:06:16Z,4153554519,141,0.0,4153554513,3,,4153554521,212,15.9,4153554523,213,6.1,4153554515,56,Right,4155047731,168,,4153554517,140,78.3,4156117067,388,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726769,6,5,1,0,33,920raeoumft3q2wmvc296uceo,1,22.2,101.8,2023-04-01T16:16:16.570Z,2023-04-02T04:45:04Z,4153554815,56,Back,4153554841,233,14,4153554817,347,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726723,14,5,1,0,33,2nhn3ikl1ciq34w3hcp883d6p,0,77.8,-1.8,2023-04-01T16:16:16.570Z,2023-04-02T04:45:04Z,4153554553,347,,4153554849,233,6,4153554551,56,Right,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726843,7,1,1,0,45,920raeoumft3q2wmvc296uceo,0,37,100,2023-04-01T16:16:28.512Z,2023-04-02T12:06:16Z,4153555035,56,Left,4153555045,212,24.0,4153555037,140,58.3,4153555041,141,89.0,4153555055,1,,4153555033,107,,4153555049,213,5.9,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726877,16,1,1,0,47,2nhn3ikl1ciq34w3hcp883d6p,1,46.7,7.5,2023-04-01T16:16:30.055Z,2023-04-02T12:06:15Z,4153555229,3,,4153555235,141,26.8,4153555237,212,13.9,4153555239,213,1.2,4153555233,140,51.2,4153555231,56,Center,4156319043,388,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527200679,913,67,1,0,48,2nhn3ikl1ciq34w3hcp883d6p,1,51.9,23.8,2023-04-01T16:16:31.598Z,2023-04-02T12:06:15Z,4156144615,233,887,,,,,,,,,,,,,,,,,,,,,,f03fccqnepjczr841h0zqdeui,Y. Matsuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527200677,887,67,1,0,48,920raeoumft3q2wmvc296uceo,0,48.1,76.2,2023-04-01T16:16:31.599Z,2023-04-02T12:06:15Z,4156144619,233,913,,,,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726881,17,61,1,0,48,2nhn3ikl1ciq34w3hcp883d6p,0,52.6,23.4,2023-04-01T16:16:31.684Z,2023-04-02T12:06:14Z,4156117373,178,,4153555259,56,Center,,,,,,,,,,,,,,,,,,,f03fccqnepjczr841h0zqdeui,Y. Matsuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726899,8,1,1,0,50,920raeoumft3q2wmvc296uceo,1,49.2,87,2023-04-01T16:16:32.999Z,2023-04-02T12:06:14Z,4153555401,213,6.2,4153555395,140,62.4,4153555397,141,84.4,4156117437,178,,4153555399,212,14.0,4153555393,56,Left,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726913,9,1,1,0,50,920raeoumft3q2wmvc296uceo,1,54.6,87.2,2023-04-01T16:16:33.505Z,2023-04-02T12:06:13Z,4153555493,213,4.9,4153555487,140,56.3,4156117519,178,,4153555491,212,9.2,4153555489,141,73.9,4153555485,56,Center,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526726993,10,1,1,0,52,920raeoumft3q2wmvc296uceo,1,53.8,76.2,2023-04-01T16:16:35.053Z,2023-04-02T12:06:13Z,4153555883,141,22.8,4153555881,140,67.6,4156117583,178,,4153555889,1,,4153555879,56,Center,4153555887,213,5.1,4153555885,212,39.1,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727085,11,1,1,0,57,920raeoumft3q2wmvc296uceo,1,76,29.3,2023-04-01T16:16:40.640Z,2023-04-02T12:06:12Z,4153556395,213,3.2,4153556389,140,65.5,4156117705,178,,4153556393,212,11.0,4153556387,56,Center,4153556391,141,29.1,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727175,12,1,1,1,3,920raeoumft3q2wmvc296uceo,1,84.7,3.4,2023-04-01T16:16:46.482Z,2023-04-02T12:06:09Z,4156117741,178,,4153556775,213,2.2,4153556769,140,76.2,4153556767,56,Right,4153556771,141,20.1,4153556773,212,14.4,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526775575,425,1,1,1,6,920raeoumft3q2wmvc296uceo,1,81.4,10.2,2023-04-01T16:16:48.967Z,2023-04-02T12:06:08Z,4153813067,56,Right,4153813073,212,20.6,4153813071,141,10.7,4153813075,213,3.1,4156117811,178,,4153813069,140,61.8,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727219,13,1,1,1,9,920raeoumft3q2wmvc296uceo,1,61.1,5.1,2023-04-01T16:16:52.006Z,2023-04-02T12:06:08Z,4153557007,1,,4153556997,56,Back,4153557005,213,2.3,4153557003,212,37.1,4153556999,140,37.3,4153557001,141,45.5,4156117861,178,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727253,14,1,1,1,15,920raeoumft3q2wmvc296uceo,1,34.9,42.5,2023-04-01T16:16:58.347Z,2023-04-02T12:06:07Z,4153557215,212,21.2,4153557209,56,Back,4153557217,213,5.1,4156117931,178,,4153557213,141,13.5,4153557211,140,42.2,,,,,,,164kbzdgdvclxn5zikw5hug6i,V. Ozornwafor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727269,15,1,1,1,18,920raeoumft3q2wmvc296uceo,1,35.8,3.2,2023-04-01T16:17:00.737Z,2023-04-02T12:06:06Z,4153557311,212,12.1,4153557307,140,46.9,4153557313,213,0.3,4153557305,56,Back,4156117991,178,,4153557309,141,7.7,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527201159,913,43,1,1,19,920raeoumft3q2wmvc296uceo,1,0,0,2023-04-01T16:17:01.826Z,2023-04-02T05:15:16Z,4156148643,144,67,4156147183,233,914,,,,,,,,,,,,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527201157,914,43,1,1,19,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-04-01T16:17:01.827Z,2023-04-02T05:15:16Z,4156147219,233,913,4156148639,144,67,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727279,16,1,1,1,19,920raeoumft3q2wmvc296uceo,0,49.5,0.1,2023-04-01T16:17:01.859Z,2023-04-02T12:06:06Z,4153557363,140,44.4,4153557361,56,Back,4153557369,213,2.0,4153557367,212,14.4,4153557365,141,19.8,4156118039,178,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527201547,920,67,1,1,20,2nhn3ikl1ciq34w3hcp883d6p,1,52.2,95.6,2023-04-01T16:17:02.758Z,2023-04-02T12:06:05Z,4156149463,233,921,,,,,,,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527201543,921,67,1,1,20,920raeoumft3q2wmvc296uceo,0,47.8,4.4,2023-04-01T16:17:02.759Z,2023-04-02T12:06:05Z,4156149489,233,920,,,,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727267,18,8,1,1,20,2nhn3ikl1ciq34w3hcp883d6p,1,51.7,96.9,2023-04-01T16:17:02.782Z,2023-04-02T12:06:05Z,4156118085,178,,4155049641,384,,4153557303,56,Left,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727299,19,49,1,1,20,2nhn3ikl1ciq34w3hcp883d6p,1,55.5,96.4,2023-04-01T16:17:03.307Z,2023-04-02T12:06:04Z,,,,,,,,,,,,,,,,,,,,,,,,,f03fccqnepjczr841h0zqdeui,Y. Matsuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727325,20,3,1,1,22,2nhn3ikl1ciq34w3hcp883d6p,0,59.6,90.6,2023-04-01T16:17:05.193Z,2023-04-02T11:44:12Z,4153557685,233,17,4153557621,56,Left,4153557623,286,,4155051419,464,,4156118285,178,,,,,,,,,,,f03fccqnepjczr841h0zqdeui,Y. Matsuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527201697,922,43,1,1,24,920raeoumft3q2wmvc296uceo,1,0,0,2023-04-01T16:17:06.751Z,2023-04-02T05:16:48Z,4156150399,144,83,4156150205,399,465756,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727335,17,7,1,1,24,920raeoumft3q2wmvc296uceo,0,40.4,9.4,2023-04-01T16:17:06.955Z,2023-04-02T11:44:12Z,4153557673,56,Back,4153557675,285,,4155051469,383,,4153557677,233,20,4156118357,178,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727371,21,1,1,1,26,2nhn3ikl1ciq34w3hcp883d6p,1,60.3,89.7,2023-04-01T16:17:08.881Z,2023-04-02T12:06:02Z,4153557899,213,0.3,4153557895,141,92.9,4153557891,56,Left,4153557897,212,7.5,4156118429,178,,4153557893,140,67.1,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727373,22,50,1,1,29,2nhn3ikl1ciq34w3hcp883d6p,1,73.5,95.3,2023-04-01T16:17:11.907Z,2023-04-02T12:06:00Z,4153557905,286,,4153558081,233,18,4153557903,56,Left,,,,,,,,,,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727417,18,7,1,1,29,920raeoumft3q2wmvc296uceo,1,26.5,4.7,2023-04-01T16:17:12.585Z,2023-04-02T12:06:00Z,4153558053,233,22,4153558019,56,Back,4155051753,384,,4153558021,285,,4156118715,178,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727423,19,49,1,1,30,920raeoumft3q2wmvc296uceo,1,30.8,11.2,2023-04-01T16:17:13.353Z,2023-04-02T12:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727443,20,1,1,1,31,920raeoumft3q2wmvc296uceo,1,32.6,12.7,2023-04-01T16:17:14.331Z,2023-04-02T12:05:59Z,4153558115,212,16.6,4153558109,56,Back,4153558117,213,0.7,4156118803,178,,4153558113,141,27.6,4153558111,140,45.1,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727479,21,1,1,1,33,920raeoumft3q2wmvc296uceo,1,40.9,24.2,2023-04-01T16:17:15.741Z,2023-04-02T12:05:58Z,4153558259,212,8.4,4153558253,56,Back,4153558261,213,2.0,4153558255,140,37.7,4156118867,178,,4153558257,141,35.5,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727497,22,1,1,1,34,920raeoumft3q2wmvc296uceo,1,36.6,32.5,2023-04-01T16:17:17.637Z,2023-04-02T12:05:57Z,4153558389,141,53.4,4156118921,178,,4153558385,56,Back,4153558391,212,14.3,4153558393,213,1.7,4153558387,140,35.0,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727533,23,1,1,1,36,920raeoumft3q2wmvc296uceo,1,35.4,52.6,2023-04-01T16:17:18.851Z,2023-04-02T12:05:57Z,4153558599,213,1.6,4153558593,140,35.6,4156119007,178,,4153558591,56,Back,4153558595,141,83.9,4153558597,212,21.3,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727559,24,1,1,1,42,920raeoumft3q2wmvc296uceo,1,58,97.5,2023-04-01T16:17:25.512Z,2023-04-02T12:05:55Z,4156119041,178,,4153558735,141,74.8,4153558739,213,5.0,4153558731,56,Center,4153558737,212,16.1,4153558733,140,62.5,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526727577,25,1,1,1,43,920raeoumft3q2wmvc296uceo,1,62.5,82.3,2023-04-01T16:17:26.579Z,2023-04-02T12:05:55Z,4153558857,140,68.5,4153558863,213,0.8,4153558861,212,9.3,4153558855,56,Left,4156119069,178,,4153558859,141,92.3,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
